% Model:              Моделирование_мозга_сфера - 3.mph
% Version:            COMSOL 6.2.0.339
% Date:               Feb 24 2025, 15:59
% Table:              Table 5 - MN
% rho_brain (Ω*m)        rho_scull (Ω*m)          rho_skin (Ω*m)           V/1[A] (Ω), Point: 1     V/1[A] (Ω), Point: 1     V/1[A] (Ω), Point: 1
3.5                      310                      2                        230.20250196571124       103.19107128387206       138.90367811533008
3.5                      310                      2.5                      266.82912491433353       124.09087902953218       172.29577829755692
3.5                      310                      3                        299.01113005913066       143.6106385771178        205.2313156317664
3.5                      310                      3.5                      327.6233600733366        161.9150529026851        237.73494742121636
3.5                      310                      4                        353.2914725087318        179.13426471494375       269.82759388843067
3.5                      310                      4.5                      376.4941276152407        195.3776648765944        301.5274666763261
3.5                      310                      5                        397.59492498393666       210.73385432764246       332.85020564444886
3.5                      315                      1                        138.36440768793253       56.408189445718975       70.64012268388748
3.5                      315                      1.5                      188.60923318545298       80.85631202270137        105.06512195712844
3.5                      315                      2                        231.2574847279259        103.43804866952806       138.97114535213507
3.5                      315                      2.5                      268.20919641151096       124.43696040794319       172.39606069760814
3.5                      315                      3                        300.71006293100504       144.0641640613467        205.36947637388445
3.5                      315                      3.5                      329.6281416348726        162.4803958153202        237.91576019986974
3.5                      315                      4                        355.59317326661795       179.81736200030028       270.0552254258389
3.5                      315                      4.5                      379.0802848321638        196.18034749468148       301.8060172637622
3.5                      315                      5                        400.45590284180287       211.65929609906902       333.18373919252076
3.5                      320                      1                        138.7650981989521        56.48660186981597        70.65877754617904
3.5                      320                      1.5                      189.32125083188987       81.00938543061467        105.10425877113764
3.5                      320                      2                        232.2933832308581        103.6789471830087        139.0367884523348
3.5                      320                      2.5                      269.56636556687545       124.77548637387041       172.4936314835974
3.5                      320                      3                        302.3818004087309        144.50714785392734       205.50391648979428
3.5                      320                      3.5                      331.60375672104567       163.03419714122774       238.09163313057877
3.5                      320                      4                        357.8607676226927        180.48523800216907       270.27684934116587
3.5                      320                      4.5                      381.63160241957826       196.9662984230772        302.0773747252284
3.5                      320                      5                        403.2756351091772        212.5653226028477        333.5084661147753
3.5                      325                      1                        139.15764469423036       56.56320120931107        70.67693414686839
3.5                      325                      1.5                      190.02074908337613       81.15866505697701        105.14233920623565
3.5                      325                      2                        233.31130842755454       103.91409382789159       139.10073616813173
3.5                      325                      2.5                      270.9008073105083        125.10682954609682       172.58862234170843
3.5                      325                      3                        304.02735652500553       144.94167348387612       205.63481884958884
3.5                      325                      3.5                      333.54884313051446       163.5764354355972        238.26287495888266
3.5                      325                      4                        360.09706897824236       181.1400271182677        270.49265102093443
3.5                      325                      4.5                      384.1441486781307        197.73614896901398       302.34159074070874
3.5                      325                      5                        406.0589675214145        213.45349012965914       333.82501490863115
3.5                      330                      1                        139.54235104775637       56.637907405318934       70.6945926136849
3.5                      330                      1.5                      190.7068523846171        81.30477486732414        105.17943222917923
3.5                      330                      2                        234.31123097966193       104.14455527317128       139.16293334226623
3.5                      330                      2.5                      272.214342375524         125.43075593215113       172.68118086349335
3.5                      330                      3                        305.64475038231797       145.36585964372966       205.76237795056682
3.5                      330                      3.5                      335.4642446943152        164.10733271932736       238.42981780769904
3.5                      330                      4                        362.30075395922006       181.78194269945368       270.7030638519002
3.5                      330                      4.5                      386.6237245047763        198.49133268223483       302.5991484040568
3.5                      330                      5                        408.80302529526136       214.3250640068128        334.133140223876
3.5                      335                      1                        139.91887245050708       56.71088296563515        70.7117954153914
3.5                      335                      1.5                      191.38043775118484       81.44754638707568        105.21551951344415
3.5                      335                      2                        235.29397023241313       104.36959453597598       139.22351296778865
3.5                      335                      2.5                      273.5055745332173        125.74766719812291       172.77122534378816
3.5                      335                      3                        307.2385069167639        145.78206487701874       205.88656527165688
3.5                      335                      3.5                      337.3527091230326        164.6279790132234        238.59236163951792
3.5                      335                      4                        364.4712647299683        182.41044272866208       270.90800488927795
3.5                      335                      4.5                      389.0697544501797        199.2314945927811        302.85026672775916
3.5                      335                      5                        411.5125371069292        215.17932543107528       334.43384791523414
3.5                      340                      1                        140.28796804628593       56.78204188918465        70.72852867892186
3.5                      340                      1.5                      192.0409218995374        81.58704949233555        105.25066607718426
3.5                      340                      2                        236.25940663991565       104.59006114301104       139.28252717990983
3.5                      340                      2.5                      274.77611440526516       126.05798797576583       172.85900000567798
3.5                      340                      3                        308.8083068925024        146.18923815489578       206.00769861186166
3.5                      340                      3.5                      339.2119373532124        165.13774331846412       238.75087168632777
3.5                      340                      4                        366.61320834207135       183.02640615652797       271.1078400300513
3.5                      340                      4.5                      391.4818445244248        199.9571297098696        303.0950543699798
3.5                      340                      5                        414.18752810273645       216.01626064626112       334.7269142373429
3.5                      345                      1                        140.6498104768433        56.85171455784814        70.74482972985771
3.5                      345                      1.5                      192.6897754408232        81.72338078352627        105.28494226101415
3.5                      345                      2                        237.20824580996643       104.8055205029383        139.34010009699574
3.5                      345                      2.5                      276.02598365740096       126.36151927832793       172.94466304845167
3.5                      345                      3                        310.3537107275444        146.58857320427495       206.12575254187817
3.5                      345                      3.5                      341.0462127043767        165.63781122261676       238.90556270453948
3.5                      345                      4                        368.7227111744746        183.63022822921582       271.30276964187647
3.5                      345                      4.5                      393.8607353694116        200.6696987780234        303.3338518205819
3.5                      345                      5                        416.8246914289369        216.83873600434276       335.01285874970586
3.5                      350                      1                        141.00450398098138       56.919647360433906       70.76071668309328
3.5                      350                      1.5                      193.3272494420776        81.85678216025211        105.31831548506077
3.5                      350                      2                        238.14258339545952       105.01642566658222       139.39617309613493
3.5                      350                      2.5                      277.2567258441371        126.65936427334186       173.02807392367816
3.5                      350                      3                        311.87633271465404       146.97939629391345       206.24085550298963
3.5                      350                      3.5                      342.8515550879524        166.1267565162571        239.05637730482457
3.5                      350                      4                        370.80531271232945       184.22232869777662       271.4930537299147
3.5                      350                      4.5                      396.207096533092         201.36773022119024       303.56688820221575
3.5                      350                      5                        419.43047100905005       217.64659344717552       335.29220760052317
3.5                      355                      1                        141.35223857764635       56.986106197925906       70.77618585440999
3.5                      355                      1.5                      193.9525889374126        81.98731209655247        105.35087120544665
3.5                      355                      2                        239.05959039094017       105.22309869780945       139.4508467708401
3.5                      355                      2.5                      278.46724583766104       126.95097351375027       173.10960917015353
3.5                      355                      3                        313.37595681435374       147.3625003495976        206.3532587724576
3.5                      355                      3.5                      344.63298470684344       166.606778421119         239.20348749674199
3.5                      355                      4                        372.8582182563217        184.80431655814505       271.67857502873926
3.5                      355                      4.5                      398.52431640658284       202.05262796431467       303.7942658420733
3.5                      355                      5                        422.0001130286464        218.43742613852143       335.5646951237269
3.5                      360                      1                        141.6932207735805        57.051108835547          70.79129131947442
3.5                      360                      1.5                      194.56733098771946       82.11518774846883        105.38261682074433
3.5                      360                      2                        239.96236488319312       105.42547897122824       139.50428204791586
3.5                      360                      2.5                      279.6596035712636        127.23640384178879       173.18905614521785
3.5                      360                      3                        314.85293659506095       147.73824014651893       206.46291998753392
3.5                      360                      3.5                      346.38745340709613       167.0771622245163        239.34712947899033
3.5                      360                      4                        374.88300707594544       185.37469426064376       271.8598260561083
3.5                      360                      4.5                      400.8105873623757        202.72622919244589       304.01653426394915
3.5                      360                      5                        424.53855276532664       219.2152850965072        335.83074433856143
3.5                      365                      1                        142.02788064664327       57.1147048580949         70.80601216078539
3.5                      365                      1.5                      195.17188767639533       82.24010727240054        105.41361036469559
3.5                      365                      2                        240.85043426091315       105.62374361783203       139.55633984172448
3.5                      365                      2.5                      280.833461481281         127.51629625632208       173.26664248386663
3.5                      365                      3                        316.30911686552616       148.10598935360198       206.570050666314
3.5                      365                      3.5                      348.1182119563712        167.53953130006136       239.48747441479014
3.5                      365                      4                        376.88119259221975       185.93320536781718       272.0367105015706
3.5                      365                      4.5                      403.0670191651053        203.38653058022163       304.23341190861106
3.5                      365                      5                        427.04281087885          219.97931910737066       336.0908902969163
3.5                      370                      1                        142.35606748877086       57.17691531137194        70.82037714393533
3.5                      370                      1.5                      195.7651919015873        82.36243326900374        105.44386081843959
3.5                      370                      2                        241.72402683017066       105.81780852859636       139.60721096449697
3.5                      370                      2.5                      281.98890085188407       127.79076475063218       173.34236344573344
3.5                      370                      3                        317.74308134860536       148.46804863332775       206.67461045535703
3.5                      370                      3.5                      349.82618857698856       167.99271601794274       239.624565384991
3.5                      370                      4                        378.85220282425473       186.48227503545377       272.20966207263984
3.5                      370                      4.5                      405.29324947894474       204.03372349270097       304.4454723213927
3.5                      370                      5                        429.51677229793324       220.72784885666928       336.3450583425391
3.5                      375                      1                        142.6780638955325        57.237680711948734       70.83439456119599
3.5                      375                      1.5                      196.34840973898352       82.4824822311798         105.47339337059415
3.5                      375                      2                        242.5838474354924        106.0079775753548        139.6568724007846
3.5                      375                      2.5                      283.1277688928037        128.06020187926413       173.4164108544491
3.5                      375                      3                        319.15769320410027       148.82173051111596       206.77678443436207
3.5                      375                      3.5                      351.5075258621895        168.4375230462174        239.75848962190057
3.5                      375                      4                        380.79660536508624       187.0217884097866        272.3786449039929
3.5                      375                      4.5                      407.492889403629         204.6709259953065        304.65275407252307
3.5                      375                      5                        431.9620241856031        221.46614761057714       336.5932996970805
3.5                      380                      1                        142.9941845148343        57.2972435354166         70.84808106604339
3.5                      380                      1.5                      196.92193419084924       82.59998409991388        105.50221251410929
3.5                      380                      2                        243.4306195545076        106.19458257674648       139.70538414450846
3.5                      380                      2.5                      284.24904610919447       128.32356954823723       173.48865620158602
3.5                      380                      3                        320.55112226668166       149.17039154144672       206.8765966724563
3.5                      380                      3.5                      353.1695627185197        168.8740124847034        239.88927336539138
3.5                      380                      4                        382.7170479490577        187.55146465121254       272.54397838422153
3.5                      380                      4.5                      409.663997380743         205.29675734985295       304.855072712323
3.5                      380                      5                        434.3770729999542        222.18983002928184       336.83601480292253
3.5                      385                      1                        143.30454799206453       57.35548211225191        70.86144463018903
3.5                      385                      1.5                      197.485448814036         82.71505446183372        105.53038468055203
3.5                      385                      2                        244.26287965328154       106.37744373525399       139.75284325787325
3.5                      385                      2.5                      285.35475966426714       128.58267226693596       173.55932894855633
3.5                      385                      3                        321.92585904995235       149.5110554961039        206.97419365899316
3.5                      385                      3.5                      354.80671403570216       169.30284614393128       240.01728748701868
3.5                      385                      4                        384.61122608565313       188.07144000766635       272.70536694843247
3.5                      385                      4.5                      411.80743927317997       205.91109560303755       305.053168564296
3.5                      385                      5                        436.761104437855         222.9002966791386        337.07363783673435
3.5                      390                      1                        143.60941153110755       57.41254166189333        70.87450638559326
3.5                      390                      1.5                      198.0402864721226        82.82775512657545        105.55791219780279
3.5                      390                      2                        245.08255776818558       106.55677848787425       139.79916164424986
3.5                      390                      2.5                      286.44308691483764       128.83664654143774       173.62842550410159
3.5                      390                      3                        323.28076169114024       149.84584978955593       207.0696478161962
3.5                      390                      3.5                      356.42333312719677       169.72341371060907       240.14242094591066
3.5                      390                      4                        386.4804862483623        188.58194978031653       272.86326926748814
3.5                      390                      4.5                      413.92274914917664       206.51446325755825       305.2469570841258
3.5                      390                      5                        439.1166777931826        223.5998456061075        337.30592196658574
3.5                      395                      1                        143.90847409904978       57.468485310638926       70.88726121127358
3.5                      395                      1.5                      198.58560314337626       82.93832621348525        105.58483403557076
3.5                      395                      2                        245.88987893167288       106.73241397489574       139.8444377379368
3.5                      395                      2.5                      287.515828136139         129.0862350332362        173.69599204792263
3.5                      395                      3                        324.6168663754196        150.17483607279655       207.16297359486447
3.5                      395                      3.5                      358.0171846900913        170.13699962795647       240.26472864608223
3.5                      395                      4                        388.3295840610862        189.0832407002305        273.0179182104273
3.5                      395                      4.5                      416.0149814060966        207.1075952688078        305.4364201824231
3.5                      395                      5                        441.44409759716734       224.2869941106214        337.5331088438214
3.5                      400                      1                        144.2025337936378        57.523232366307866       70.89973683706549
3.5                      400                      1.5                      199.1217513095465        83.04655890513587        105.61112184860536
3.5                      400                      2                        246.68494690145036       106.9049328663753        139.88872864573906
3.5                      400                      2.5                      288.5731316888953        129.3306016424066        173.76209945201595
3.5                      400                      3                        325.93535516273244       150.49750509257092       207.25426493529403
3.5                      400                      3.5                      359.5909637656016        170.54309358131647       240.38443464724725
3.5                      400                      4                        390.152602875026         189.57604997973513       273.16906975207814
3.5                      400                      4.5                      418.08071612134864       207.69201855060902       305.62194826016207
3.5                      400                      5                        443.74689555937005       224.96327892379364       337.75568881418286
3.5                      405                      1                        144.4912510991337        57.57684679785527        70.91192822752903
3.5                      405                      1.5                      199.6494921137645        83.15297159854674        105.63684454736016
3.5                      405                      2                        247.46678728149305       107.07460758380657       139.93214461179397
3.5                      405                      2.5                      289.61539294290674       129.57058666162843       173.8266974617187
3.5                      405                      3                        327.2352418117835        150.81474507096613       207.3436729950978
3.5                      405                      3.5                      361.1437302997689        170.94148624329466       240.50177754838114
3.5                      405                      4                        391.95166902358744       190.06105200841327       273.31699832837035
3.5                      405                      4.5                      420.1205463543971        208.2644435436169        305.80354575912156
3.5                      405                      5                        446.01878552488165       225.62907541895433       337.97355179279776
3.5                      410                      1                        144.77479711334303       57.62950921154293        70.92384715205147
3.5                      410                      1.5                      200.16847421227055       83.25700789876683        105.6620249288092
3.5                      410                      2                        248.23845210148616       107.24072723318315       139.9744973324455
3.5                      410                      2.5                      290.6427812966997        129.80673660616907       173.88995407956236
3.5                      410                      3                        328.518555456257         151.12672320742888       207.43108889736254
3.5                      410                      3.5                      362.6768575902345        171.33400788385038       240.61644536221758
3.5                      410                      4                        393.72783710863376       190.537635687844         273.4619796865932
3.5                      410                      4.5                      422.1375175941834        208.8291696833599        305.9816368012366
3.5                      410                      5                        448.2632272702526        226.2833076956992        338.18715962371664
3.5                      415                      1                        145.05363556774307       57.68110476231385        70.9355122442734
3.5                      415                      1.5                      200.67935320522253       83.35936887642447        105.68663511710194
3.5                      415                      2                        248.99786505509206       107.40372121433955       140.0160399174703
3.5                      415                      2.5                      291.65517858420145       130.0382372227985        173.95187576069713
3.5                      415                      3                        329.7837439989539        151.4328388754821        207.51667826811047
3.5                      415                      3.5                      364.1906854335917        171.71925433490432       240.72886601831812
3.5                      415                      4                        395.4851234440666        191.0075104106911        273.60387670122515
3.5                      415                      4.5                      424.127947771374         209.38287069687283       306.15573550520315
3.5                      415                      5                        450.4862836565958        226.9257169408014        338.3957506108316
3.5                      420                      1                        145.3276305546347        57.731537215853166       70.94693469273236
3.5                      420                      1.5                      201.18191496764473       83.45983449208728        105.71076009404234
3.5                      420                      2                        249.74652811834252       107.5638107968338        140.05664654009388
3.5                      420                      2.5                      292.6550949883585        130.26601079616597       174.0125627049595
3.5                      420                      3                        331.0317671385726        151.73349888875555       207.60056486307212
3.5                      420                      3.5                      365.6855704627574        172.09892626771926       240.83891495022766
3.5                      420                      4                        397.21927400221455       191.46734492140658       273.7430247481028
3.5                      420                      4.5                      426.0964746577089        209.9294620901819        306.32637799512827
3.5                      420                      5                        452.6811888597721        227.55956766017533       338.6007871364265
3.5                      425                      1                        145.59681400314975       57.78115449109161        70.95808769197212
3.5                      425                      1.5                      201.6771009102309        83.55819392981519        105.73437479589803
3.5                      425                      2                        250.48327434754657       107.72116291065251       140.09645187052502
3.5                      425                      2.5                      293.6397818522516        130.48952698278742       174.07195532236875
3.5                      425                      3                        332.2636156000101        152.0295560148133        207.68274161322182
3.5                      425                      3.5                      367.16007504916405       172.47119551313187       240.94675539946056
3.5                      425                      4                        398.9321517795902        191.92048964763524       273.87931589674065
3.5                      425                      4.5                      428.04156295972984       210.46545711892344       306.49349231798055
3.5                      425                      5                        454.85241436680866       228.18259731103825       338.8012355496188
3.5                      430                      1                        145.86175083876356       57.829781297394064       70.9690214008487
3.5                      430                      1.5                      202.16402049121714       83.65499469932448        105.75746947135409
3.5                      430                      2                        251.21048093908416       107.8759012502706        140.1354529399958
3.5                      430                      2.5                      294.6111196346184        130.70918701425862       174.13015150632447
3.5                      430                      3                        333.47889087110775       152.31998520148252       207.76318279034973
3.5                      430                      3.5                      368.616763822287         172.8373388399554        241.0523117899418
3.5                      430                      4                        400.62483774997503       192.36541832634248       274.01259691801516
3.5                      430                      4.5                      429.9633503484233        210.9943266596747        306.6574801147572
3.5                      430                      5                        456.9966885553609        228.79553084643823       338.99804800542523
3.5                      435                      1                        146.12209500754363       57.87748349364253        70.97972022501577
3.5                      435                      1.5                      202.64371856975856       83.75000716059871        105.78009161869326
3.5                      435                      2                        251.9266685908491        108.02793337247832       140.1736131701177
3.5                      435                      2.5                      295.5702663937683        130.92526132272263       174.18714641799153
3.5                      435                      3                        334.6788052074638        152.60545213408327       207.8420333828165
3.5                      435                      3.5                      370.055239765955         173.1976237967862        241.15589164293382
3.5                      435                      4                        402.29844921784604       192.80549486222074       274.14355625929517
3.5                      435                      4.5                      431.86350191694555       211.5142554160114        306.81808560529424
3.5                      435                      5                        459.12127262076353       229.39868778015904       339.19082297994584
3.5                      440                      1                        146.37816672441437       57.9242340657617         70.99020758240218
3.5                      440                      1.5                      203.11677738850034       83.84319830476386        105.80227124357143
3.5                      440                      2                        252.63280970299198       108.1764303607533        140.21105086092183
3.5                      440                      2.5                      296.5150340585485        131.1376342936513        174.2430764931925
3.5                      440                      3                        335.8621490307356        152.8869880771629        207.91941935960827
3.5                      440                      3.5                      371.47637587252706       173.55152548497853       241.25736841934034
3.5                      440                      4                        403.9508083100883        193.23642695940677       274.27184930153805
3.5                      440                      4.5                      433.7421383829653        212.0252176673357        306.97565408972144
3.5                      440                      5                        461.2172133291732        229.9927814179406        339.3798791802292
3.5                      445                      1                        146.6299411285351        57.97030953207245        71.00047584804065
3.5                      445                      1.5                      203.5814997099747        83.93480852928049        105.8240058969476
3.5                      445                      2                        253.3287840326514        108.3230195774374        140.24772876512407
3.5                      445                      2.5                      297.44782960469286       131.34618365778124       174.29777424033176
3.5                      445                      3                        337.03437392361855       153.16385496950681       207.99511029496654
3.5                      445                      3.5                      372.8803498518705        173.9006425771127        241.3567894412109
3.5                      445                      4                        405.58067546971455       193.66184757079162       274.39757363965487
3.5                      445                      4.5                      435.59795085134886       212.5290787317154        307.13010004860485
3.5                      445                      5                        463.2951268101657        230.57690580347418       339.5651551367132
3.5                      450                      1                        146.87774284291186       58.015288251934734       71.01053743303079
3.5                      450                      1.5                      204.04009075824666       84.02461627143919        105.84528484895614
3.5                      450                      2                        254.01538566917262       108.4671117643195        140.2836392264941
3.5                      450                      2.5                      298.3678409004776        131.55143051668423       174.35147542486519
3.5                      450                      3                        338.1874898692629        153.435333641468         208.06949366660632
3.5                      450                      3.5                      374.26714395823944       174.24452189269715       241.4545281552731
3.5                      450                      4                        407.19662611341965       194.0796811990198        274.5210479719586
3.5                      450                      4.5                      437.43586337219074       213.02573588756218       307.2815159894268
3.5                      450                      5                        465.3473865662149        231.15504888215284       339.747286488967
3.5                      455                      1                        147.12160919193775       58.05960708316283        71.02039443749496
3.5                      455                      1.5                      204.49118453420851       84.11315225989892        105.86614912147027
3.5                      455                      2                        254.69214460004966       108.60881421085406       140.31888607449127
3.5                      455                      2.5                      299.27655443683534       131.75355932522137       174.4041675654816
3.5                      455                      3                        339.32865892432505       153.70351628749296       208.14235797495925
3.5                      455                      3.5                      375.6368316654515        174.58127493285986       241.55025954443738
3.5                      455                      4                        408.79233237109725       194.49037105760488       274.6421422665069
3.5                      455                      4.5                      439.2526174467215        213.51448515694707       307.4303818687356
3.5                      455                      5                        467.3777334924024        231.72093660868308       339.9257099783024
3.5                      460                      1                        147.361404149818         58.103055928624045       71.0300534310158
3.5                      460                      1.5                      204.93621301013167       84.19974491377783        105.8866449537511
3.5                      460                      2                        255.35832815253448       108.74809916674864       140.35347201652354
3.5                      460                      2.5                      300.1721650684309        131.95208455836          174.455827494044
3.5                      460                      3                        340.4553123829647        153.9656617794499        208.21391398283527
3.5                      460                      3.5                      376.9906184022945        174.91487501366043       241.64407393734353
3.5                      460                      4                        410.36703900688315       194.89582339879337       274.760940402589
3.5                      460                      4.5                      441.0456975250276        213.99431172060645       307.57629017147565
3.5                      460                      5                        469.3851982965106        232.27978387366937       340.10075374689336
3.5                      465                      1                        147.59752830287462       58.145753173657205       71.03953814167815
3.5                      465                      1.5                      205.37416132040454       84.28519718054162        105.9066810387484
3.5                      465                      2                        256.0166934446919        108.88503900906343       140.38740027530784
3.5                      465                      2.5                      301.0573737093713        132.14721697504712       174.50652064941943
3.5                      465                      3                        341.567898282419         154.2247709656217        208.2840215086625
3.5                      465                      3.5                      378.32971395879264       175.24181219749823       241.73638083058086
3.5                      465                      4                        411.9275468948523        195.2944289124037        274.8773413801841
3.5                      465                      4.5                      442.82382378447755       214.46813142528777       307.71937373385987
3.5                      465                      5                        471.372952287806         232.83006366342602       340.27303388296156
3.5                      470                      1                        147.82977148616317       58.18771894682645        71.04883972090781
3.5                      470                      1.5                      205.8061529493896        84.36912651300881        105.9263749882791
3.5                      470                      2                        256.66635385037233       109.01991614187014       140.42059999017314
3.5                      470                      2.5                      301.93042456155865       132.33914852298994       174.5562405509858
3.5                      470                      3                        342.6649233842035        154.480792049417         208.3528287203299
3.5                      470                      3.5                      379.64865999057054       175.5636065061417        241.82683160706782
3.5                      470                      4                        413.4689848177607        195.6880932844129        274.99201357144364
3.5                      470                      4.5                      444.5790509896394        214.9344910873581        307.8600617382383
3.5                      470                      5                        473.3357429292064        233.37254135804812       340.441924508577
3.5                      475                      1                        148.0585402917641        58.229025593175294       71.05794690982748
3.5                      475                      1.5                      206.23186729141452       84.45168817988275        105.94570958577091
3.5                      475                      2                        257.3065379408887        109.15212131458635       140.4533064154423
3.5                      475                      2.5                      302.79267773715804       132.5282766941849        174.60501603739024
3.5                      475                      3                        343.7511941903796        154.731319347156         208.42042446106075
3.5                      475                      3.5                      380.9560193645186        175.88061777813004       241.91567155476025
3.5                      475                      4                        414.99252326093085       196.0748431204488        275.1042678278959
3.5                      475                      4.5                      446.3162555741228        215.39499342972647       307.9979978607515
3.5                      475                      5                        475.28452535284043       233.9091148464035        340.6076332575208
3.5                      480                      1                        148.2836916223693        58.269406789569175       71.06688369510425
3.5                      480                      1.5                      206.65131937905807       84.53272267278544        105.96464920891091
3.5                      480                      2                        257.93822921015067       109.2824681205137        140.4853084023958
3.5                      480                      2.5                      303.6438853549833        132.71480920179388       174.65294993515548
3.5                      480                      3                        344.82275183110175       154.97890849633376       208.48689492354873
3.5                      480                      3.5                      382.2479078860447        176.1938946523595        242.00290673309195
3.5                      480                      4                        416.49860295485587       196.4551202643814        275.21466086539294
3.5                      480                      4.5                      448.0338020135376        215.84819022719518       308.13364348814196
3.5                      480                      5                        477.20692523313033       234.43510746025026       340.77064236189415
3.5                      485                      1                        148.50520952317044       58.30925460864108        71.07565349636951
